,vid_name,channel_name,publishedAt ,views,likes,commentCount,vidID,Playlist_id,Playlist_name,channel_id,subs,artist
332,J Balvin - Tranquila | Official lyrics | Reggaeton Music | @jbalvin,J Balvin,2012-10-15T19:49:35Z,11546422,25047,2263,u_tjvY8wY6U,FLt-k6JwNWHMXDBGm9IYHdsg,Favorites,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
333,J Balvin - Me Gustas Tú | Official Video | @jbalvin,J Balvin,2011-02-18T19:51:23Z,35379546,114391,6384,K9BkJSzX9qQ,FLt-k6JwNWHMXDBGm9IYHdsg,Favorites,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
334,J Balvin - Como Un Animal (Official Video),jbalvinVEVO,2012-04-24T00:00:08Z,12322610,53514,1873,BWMQ9pc4elE,FLt-k6JwNWHMXDBGm9IYHdsg,Favorites,UCt-k6JwNWHMXDBGm9IYHdsg,34000000,J Balvin
335,The Weeknd - Jealous Guy (Music from the HBO Original Series The Idol),The Weeknd,2023-06-23T19:39:22Z,284077,12669,527,tLyR03numQ8,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
336,Mike Dean - Devil's Paradise (Music from the HBO Original Series The Idol),The Weeknd,2023-06-29T22:14:30Z,53637,3245,172,v0G1-PbyLrI,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
337,The Weeknd - A Lesser Man (Music from the HBO Original Series The Idol),The Weeknd,2023-06-29T22:14:21Z,58984,5096,340,-WW2Ni24AzU,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
338,"The Weeknd, Future - Double Fantasy (Music from the HBO Original Series The Idol)",The Weeknd,2023-06-29T22:14:45Z,52496,1912,62,MzLlA9npN2Q,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
339,The Weeknd - Take Me Back (Music from the HBO Original Series The Idol),The Weeknd,2023-06-29T22:14:53Z,91413,4728,232,sQXI0o2FCHA,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
340,"The Weeknd, Suzanna Son - Family (Music from the HBO Original Series The Idol)",The Weeknd,2023-06-29T22:14:38Z,62019,4781,294,kzDsr4I6_Z8,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
341,"The Weeknd, Madonna, Playboi Carti - Popular (Visualizer)",The Weeknd,2023-06-02T04:00:34Z,6993792,225194,8140,xnvkStb2jT0,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
342,"The Weeknd, Lil Baby, Suzanna Son – False Idols (Official Audio)",The Weeknd,2023-06-30T04:00:25Z,274165,13619,620,_JZW2ET4zQs,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
343,The Weeknd - Like A God (Official Audio),The Weeknd,2023-06-30T04:00:29Z,218238,11711,639,Zf9dUVTa93s,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
344,"The Weeknd, JENNIE & Lily Rose Depp - One Of The Girls (Official Audio)",The Weeknd,2023-06-23T04:00:31Z,3637518,211704,18506,f1r0XZLNlGQ,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
345,The Weeknd - Jealous Guy (Official Audio),The Weeknd,2023-06-23T04:00:26Z,400232,17808,927,VN0pIgNZ61c,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
346,"The Weeknd, Lily Rose Depp & Ramsey - Fill the Void (Official Audio)",The Weeknd,2023-06-23T04:00:02Z,618529,25691,897,2QMyW1LZBBM,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
347,The Weeknd - A Lesser Man (Official Audio),The Weeknd,2023-06-19T04:01:06Z,771963,30823,1248,bBqrgxAr_sk,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
348,Moses Sumney - Get It B4,The Weeknd,2023-06-19T04:01:02Z,123841,6751,317,w__JeJM212U,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
349,The Weeknd - Take Me Back (Official Audio),The Weeknd,2023-06-19T04:00:57Z,796721,33299,1143,cSPE7lNR73o,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
350,Suzanna Son & The Weeknd - Family (Official Audio),The Weeknd,2023-06-13T14:03:39Z,749536,29483,933,1ztt-NkU7GE,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
351,Mike Dean - Devil's Paradise (Official Audio),The Weeknd,2023-06-13T14:03:35Z,194073,10173,363,ifLpA9izsVI,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
352,The Weeknd & Mike Dean - The Lure (Main Theme) [Official Audio],The Weeknd,2023-06-09T15:16:06Z,448656,21696,1096,YhdZFxKtafY,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
353,Lily-Rose Depp - World Class Sinner / I’m a Freak (Official Audio),The Weeknd,2023-06-09T04:02:00Z,4065272,132205,3600,CD90Zx1BYiQ,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
354,World Class Sinner / I’m A Freak (Music from the HBO Original Series The Idol),The Weeknd,2023-06-24T21:04:09Z,135602,5737,167,-cjPRcShDQo,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
355,One Of The Girls (Music from the HBO Original Series The Idol),The Weeknd,2023-06-24T21:02:28Z,711103,48317,628,08axdP_7hr0,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
356,Take Me Back (Music from the HBO Original Series The Idol),The Weeknd,2023-06-24T21:00:34Z,70646,5870,82,icbLbaOZsyA,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
357,A Lesser Man (Music from the HBO Original Series The Idol),The Weeknd,2023-06-24T20:58:45Z,125433,6795,75,5ImuIp7bYn0,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
358,Get It B4 (Music from the HBO Original Series The Idol),The Weeknd,2023-06-24T20:56:28Z,39183,2798,24,BoQzNoSI7tE,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
359,episode 4 this Sunday…#TheIdol #Tedros ❤️‍🔥,The Weeknd,2023-06-23T21:44:16Z,55275,3748,106,b-uIEh86fkU,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
360,fun times ahead #theidol #streamonmax,The Weeknd,2023-06-08T01:19:16Z,99533,7165,129,bOTkINQJoik,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
361,POPULAR ft @playboicarti / @madonna OUT NOW! TV SHOW OUT THIS SUNDAY @theidol @hbo @streamonmax,The Weeknd,2023-06-02T04:39:05Z,149029,16186,191,Suv2_ZJ2J6Q,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
362,The Idol | Official Trailer | HBO,The Weeknd,2023-05-30T15:14:50Z,573457,29662,1218,BZTfIl18BEw,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
363,THE IDOL JUNE 4TH Official Teaser,The Weeknd,2023-04-17T16:44:16Z,1223932,52203,1890,PIvb1skN5BE,PLK2zhq9oy0K5VsljASObg3QJ-hNwxsB1H,The Idol (Music from the HBO Original Series),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
364,The Weeknd: Live at SoFi Stadium - Die For You,The Weeknd,2023-02-16T17:00:44Z,2540470,98175,2501,wX0anflee0U,PLK2zhq9oy0K6C6GTz7Qr2KbCY_XbLYV0l,The Weeknd: Live at SoFi Stadium,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
365,The Weeknd - Live At Sofi Stadium Trailer (HBO Concert Special),The Weeknd,2023-02-09T19:55:24Z,309709,18141,859,NUApaq14x64,PLK2zhq9oy0K6C6GTz7Qr2KbCY_XbLYV0l,The Weeknd: Live at SoFi Stadium,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
366,The Weeknd - Live At Sofi Stadium Trailer (HBO Concert Special),The Weeknd,2023-02-09T19:55:24Z,309709,18141,859,NUApaq14x64,PLK2zhq9oy0K6C6GTz7Qr2KbCY_XbLYV0l,The Weeknd: Live at SoFi Stadium,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
367,The Weeknd x The Dawn FM Experience - Out of Time,The Weeknd,2022-02-28T23:38:52Z,2855301,78277,2368,fgMV0ZJwBOw,PLK2zhq9oy0K4OgF8a_ZR5lCWd1N6qKJ5t,Dawn FM Experience,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
368,The Weeknd x The Dawn FM Experience - How Do I Make You Love Me,The Weeknd,2022-03-13T16:00:53Z,169633,16009,734,eOpVjbBb-nM,PLK2zhq9oy0K4OgF8a_ZR5lCWd1N6qKJ5t,Dawn FM Experience,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
369,The Weeknd x The Dawn FM Experience - Take My Breath,The Weeknd,2022-02-28T23:40:10Z,1582250,48069,1645,BnBhE9s2Rhk,PLK2zhq9oy0K4OgF8a_ZR5lCWd1N6qKJ5t,Dawn FM Experience,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
370,The Weeknd x The Dawn FM Experience - Is There Someone Else,The Weeknd,2022-03-01T23:25:02Z,2865455,84552,1812,TfEwkrTPyMk,PLK2zhq9oy0K4OgF8a_ZR5lCWd1N6qKJ5t,Dawn FM Experience,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
371,The Weeknd x The Dawn FM Experience - Dawn FM/Gasoline,The Weeknd,2022-03-13T16:00:37Z,112421,10835,502,dXg4L7AWMq0,PLK2zhq9oy0K4OgF8a_ZR5lCWd1N6qKJ5t,Dawn FM Experience,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
372,The Weeknd x The Dawn FM Experience - Less Than Zero,The Weeknd,2022-03-01T23:24:59Z,2188801,63657,2061,gKVdq0FtQXc,PLK2zhq9oy0K4OgF8a_ZR5lCWd1N6qKJ5t,Dawn FM Experience,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
373,"The Weeknd, Swedish House Mafia - Sacrifice (Remix / Alternate World)",TheWeekndVEVO,2022-01-12T05:00:30Z,11197975,243694,7569,lu7lJ5okjyo,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
374,The Weeknd - 103.5 DAWN FM,TheWeekndVEVO,2022-01-17T11:00:21Z,12707682,226417,7776,hWlYEaxubRY,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
375,The Weeknd - Gasoline (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,2492136,42137,918,AWZF4Em0cwU,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
376,The Weeknd - How Do I Make You Love Me? (Official LyricVideo),The Weeknd,2022-01-09T06:43:08Z,5235924,73516,1144,g4tHn1Ng_iM,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
377,The Weeknd - Take My Breath (Official Lyric Video),TheWeekndVEVO,2021-08-06T04:00:17Z,5773397,137618,6014,oH1eiyQpw2E,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
378,The Weeknd - Sacrifice (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,2372830,41929,793,jh0v2SAIW5o,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
379,The Weeknd - Out Of Time (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,8769164,138971,3475,xBa3YUgQeL4,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
380,"The Weeknd ft. Tyler, The Creator - Here We Go… Again (Official Lyric Video)",The Weeknd,2022-01-09T06:43:08Z,3038056,56528,1449,rhVqSATlmQs,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
381,The Weeknd - Best Friends (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,4076830,70520,1530,hpNBXbJ7rzs,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
382,The Weeknd - Is There Someone Else? (Official LyricVideo),The Weeknd,2022-01-09T06:43:08Z,9985569,136464,2199,b-esdxjN8N8,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
383,The Weeknd - Starry Eyes (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,2327473,47299,1086,_GA3dj_HxO4,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
384,The Weeknd - Every Angel Is Terrifying (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,1354168,20456,598,kMXs99tPkcg,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
385,The Weeknd - Don't Break My Heart (Official LyricVideo),The Weeknd,2022-01-09T06:43:08Z,3589657,48004,726,OeqV6oyNHc0,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
386,The Weeknd ft. Lil Wayne - I Heard You're Married (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,3787792,48529,940,86kEbw4pvxU,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
387,The Weeknd - Less Than Zero (Official Lyric Video),The Weeknd,2022-01-09T06:43:08Z,19447017,227229,6035,UKunvvN2iCk,PLK2zhq9oy0K77FKXvjTO9h4-LA68NnjcJ,Dawn FM (Lyric Videos),UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
388,Black Atlass ft. Sonia - By My Side (Official Video) ft. SONiA,BlackAtlassVEVO,2020-04-03T19:00:12Z,1877479,52350,832,ZZ_DoY7bWNk,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
389,Black Atlass - Lie To Me (Official Video),BlackAtlassVEVO,2020-02-26T20:00:02Z,2353295,41414,1177,CvpCLwXSOnk,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
390,NAV & Gunna ft. Travis Scott - Turks (Official Video) ft. Travis Scott,NAVVEVO,2020-03-30T19:00:12Z,19075658,421186,23806,WB1xTnTwF3Q,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
391,NAV & Gunna - Turks feat. Travis Scott (Behind The Scenes),NAV,2020-04-01T16:44:41Z,193745,7251,341,BnDMTZwN5uQ,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
392,The Weeknd - Heartless (Official Video),TheWeekndVEVO,2019-12-03T22:30:12Z,177248382,2087765,66840,1DpH-icPpl0,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
393,The Weeknd - Blinding Lights (Official Video),TheWeekndVEVO,2020-01-21T18:00:10Z,728646666,9286445,287578,4NRXx6U8ABQ,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
394,The Weeknd - After Hours (Short Film),TheWeekndVEVO,2020-03-04T16:00:11Z,13320319,438959,17822,oq9AgxHvGjw,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
395,The Weeknd - In Your Eyes (Official Video),TheWeekndVEVO,2020-03-23T16:00:10Z,103075085,1303085,45900,dqRZDebPIGs,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
396,The Weeknd - Until I Bleed Out (Official Video),TheWeekndVEVO,2020-04-07T16:00:31Z,21512233,417307,14349,i58MNnk6BhY,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
397,The Weeknd ft. ROSALÍA - Blinding Lights [Remix] (Official Lyric Video),TheWeekndVEVO,2020-12-04T05:00:11Z,48835429,827411,76744,Soly0ne467M,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
398,NAV - Young Wheezy ft. Gunna (Official Music Video),NAVVEVO,2021-01-07T18:00:10Z,4420866,109824,3275,NwZiH0IaoAQ,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
399,The Weeknd’s FULL Pepsi Super Bowl LV Halftime Show,NFL,2021-02-08T01:57:48Z,60546099,1551152,125275,9rhadTURsrw,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
400,The Dawn Is Coming (Teaser),The Weeknd,2021-08-02T04:49:16Z,1524416,156792,15158,DQ7C0aE0I4M,PLK2zhq9oy0K7A1ktlcntvQJty4c0k8R5U,XO LET’S GOOO 🔥,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
401,The Weeknd - Take My Breath (Official Music Video),TheWeekndVEVO,2021-08-06T04:00:09Z,149528343,1759318,58866,rhTl_OyehF8,FL0WP5P-ufpRfjbNrmOWwLBQ,Favorites,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
402,The Weeknd - Call Out My Name (Official Audio),The Weeknd,2018-03-30T03:07:19Z,164085178,1666888,35586,rsEne1ZiQrk,PLK2zhq9oy0K4yxwMmBPsXQ3NvaQSxw6rY,"My Dear Melancholy,",UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
403,The Weeknd - Try Me (Official Audio),The Weeknd,2018-03-30T03:07:03Z,79197525,526350,9874,y08R20KflNM,PLK2zhq9oy0K4yxwMmBPsXQ3NvaQSxw6rY,"My Dear Melancholy,",UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
404,The Weeknd - Wasted Times (Official Audio),The Weeknd,2018-03-30T03:06:44Z,57658991,454597,9909,R0rKB_bsUNg,PLK2zhq9oy0K4yxwMmBPsXQ3NvaQSxw6rY,"My Dear Melancholy,",UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
405,The Weeknd - I Was Never There feat. Gesaffelstein (Official Audio),The Weeknd,2018-03-30T03:06:27Z,145375006,1559893,18688,OlStmta0Vh4,PLK2zhq9oy0K4yxwMmBPsXQ3NvaQSxw6rY,"My Dear Melancholy,",UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
406,The Weeknd - Hurt You feat. Gesaffelstein (Official Audio),The Weeknd,2018-03-30T03:05:28Z,64416192,439849,9223,wKDU5pXhf5o,PLK2zhq9oy0K4yxwMmBPsXQ3NvaQSxw6rY,"My Dear Melancholy,",UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
407,The Weeknd - Privilege (Official Audio),The Weeknd,2018-03-30T03:05:12Z,23083264,222321,6261,JcVDXHeD59c,PLK2zhq9oy0K4yxwMmBPsXQ3NvaQSxw6rY,"My Dear Melancholy,",UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
408,The Weeknd - Tell Your Friends (Vevo Presents),TheWeekndVEVO,2015-08-31T15:40:00Z,1885625,22148,803,3YbIleDN6lE,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
409,The Weeknd - Can’t Feel My Face (Vevo Presents),TheWeekndVEVO,2015-08-31T15:40:00Z,3605202,36010,1253,a_7t9y4hZGo,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
410,The Weeknd - The Hills (Vevo Presents),TheWeekndVEVO,2015-08-31T15:40:00Z,4953621,54254,2394,Yg7JqhmAaUs,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
411,The Weeknd - House of Balloons / Glass Table Girls (Vevo Presents),TheWeekndVEVO,2015-08-31T15:40:00Z,1830949,29964,1290,Nk6Zau-LKtg,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
412,The Weeknd - High For This (Vevo Presents),TheWeekndVEVO,2015-08-31T15:40:00Z,2124168,25950,808,CRvAEic_KeU,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
413,The Weeknd - Trailer (Official Live Performance),TheWeekndVEVO,2020-11-20T17:00:10Z,890610,55231,2468,WdBQ7q9z7rE,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
414,The Weeknd - Faith (Official Live Performance) | Vevo,TheWeekndVEVO,2020-11-25T17:00:09Z,7951756,184958,8726,8xH0sdjMINY,PLK2zhq9oy0K6HFPsHPuDnicC0Gnu8m5ZH,Vevo Presents: The Weeknd @ Mod Club,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
415,The Weeknd - The Weeknd – Save Your Tears (Live on The 2021 Billboard Music Awards),TheWeekndVEVO,2021-05-24T04:52:51Z,26013294,800683,32164,-Ot0vHUyEpw,PLK2zhq9oy0K67Rg-k8haJCKMSXbt7Fhtr,TV Performances,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
416,The Weeknd - The Weeknd – Save Your Tears (Live on The 2021 Billboard Music Awards),TheWeekndVEVO,2021-05-24T04:52:51Z,26013294,800683,32164,-Ot0vHUyEpw,PLK2zhq9oy0K67Rg-k8haJCKMSXbt7Fhtr,TV Performances,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
417,The Weeknd - Save Your Tears (Live at The BRIT Awards 2021),TheWeekndVEVO,2021-05-11T21:30:01Z,15886538,499384,18968,iKm5-XtXcII,PLK2zhq9oy0K67Rg-k8haJCKMSXbt7Fhtr,TV Performances,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
418,The Weeknd’s FULL Pepsi Super Bowl LV Halftime Show,NFL,2021-02-08T01:57:48Z,60546099,1551152,125275,9rhadTURsrw,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
419,The Weeknd - In Your Eyes ft Kenny G (Time100 Live Performance),The Weeknd,2020-09-25T23:04:05Z,4852544,138628,5666,I3f05qYeVl8,PLK2zhq9oy0K6rjySCH1nARTssbv8m2Kfm,Official Videos,UC0WP5P-ufpRfjbNrmOWwLBQ,32600000,The Weeknd
